ID,present,WC_alt,WC_bio1,WC_bio2,WC_bio6,ER_tri,ER_topoWet,lon,lat
1,1,168,25.399999618530273,8.899999618530273,18.299999237060547,28.940000534057617,11.140000343322754,107.449161,11.500629
2,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.01908,12.33971
3,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.07902,12.33022
4,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.01307,12.14559
5,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.01407,12.33724
6,1,195,25.200000762939453,8.899999618530273,18.100000381469727,49.90999984741211,9.960000038146973,107.527353,11.520963
7,1,154,25.399999618530273,8.899999618530273,18.5,12.6899995803833,11.859999656677246,107.362518,11.474642
8,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.95237,12.393980000000001
9,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.01852,12.40161
10,1,466,24.200000762939453,9.899999618530273,16.299999237060547,27.790000915527344,11.020000457763672,107.01698,12.4631
11,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.01706,12.14658
12,1,508,23.799999237060547,9.800000190734863,16.100000381469727,41.79999923706055,10.579999923706055,107.14526,12.27688
13,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.07717,12.33044
14,1,508,23.799999237060547,9.800000190734863,16.100000381469727,41.79999923706055,10.579999923706055,107.141,12.2692
15,1,644,23.100000381469727,10,15.300000190734863,32.689998626708984,10.930000305175781,107.08639,12.3983
16,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.96033,12.39288
17,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.01607,12.40258
18,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.88969,12.45919
19,1,319,25,9.800000190734863,17.299999237060547,24.530000686645508,11.0600004196167,106.95235,12.46268
20,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.89824,12.39727
21,1,123,26.200000762939453,9.600000381469727,18.600000381469727,6.610000133514404,12.510000228881836,106.71103,12.39789
22,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.02209,12.149
23,1,243,25.399999618530273,9.699999809265137,17.799999237060547,26.959999084472656,10.9399995803833,106.95874,12.3318
24,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89615,12.27939
25,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.83452,12.46434
26,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.76474,12.45797
27,1,243,25.399999618530273,9.699999809265137,17.799999237060547,26.959999084472656,10.9399995803833,106.95174,12.27582
28,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.76459,12.45999
29,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.77106,12.46505
30,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.83127,12.45501
31,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95734,12.14593
32,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.9524,12.14674
33,1,154,25.399999618530273,8.899999618530273,18.5,12.6899995803833,11.859999656677246,107.362518,11.474642
34,1,195,25.200000762939453,8.899999618530273,18.100000381469727,49.90999984741211,9.960000038146973,107.537253,11.557024
35,1,309,25.100000381469727,9.699999809265137,17.200000762939453,17.1299991607666,11.75,107.084566,12.741652
36,1,278,24.799999237060547,9.300000190734863,17.600000381469727,36.970001220703125,10.649999618530273,107.260025,11.67868
37,1,290,24.700000762939453,8.800000190734863,17.700000762939453,58.2400016784668,9.779999732971191,107.547896,11.402943
38,1,397,24,9,16.899999618530273,78.79000091552734,8.9399995803833,107.593114,11.461023
39,1,168,25.399999618530273,8.899999618530273,18.299999237060547,28.940000534057617,11.140000343322754,107.49269,11.56982
40,1,301,24.600000381469727,8.899999618530273,17.5,44.150001525878906,10.170000076293945,107.57411,11.434574
41,1,195,25.200000762939453,8.899999618530273,18.100000381469727,49.90999984741211,9.960000038146973,107.56894,11.573704
42,1,447,23.700000762939453,9.100000381469727,16.5,82.4000015258789,9.029999732971191,107.587015,11.529057
43,1,301,24.600000381469727,8.899999618530273,17.5,44.150001525878906,10.170000076293945,107.52558,11.475632
44,1,195,25.200000762939453,8.899999618530273,18.100000381469727,49.90999984741211,9.960000038146973,107.529975,11.550755
45,1,195,25.200000762939453,8.899999618530273,18.100000381469727,49.90999984741211,9.960000038146973,107.547249,11.524192
46,1,195,25.200000762939453,8.899999618530273,18.100000381469727,49.90999984741211,9.960000038146973,107.500812,11.533696
47,1,301,24.600000381469727,8.899999618530273,17.5,44.150001525878906,10.170000076293945,107.556228,11.474735
48,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.02208,12.1465
49,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.07929,12.26866
50,1,508,23.799999237060547,9.800000190734863,16.100000381469727,41.79999923706055,10.579999923706055,107.14225,12.27735
51,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.01639,12.26929
52,1,508,23.799999237060547,9.800000190734863,16.100000381469727,41.79999923706055,10.579999923706055,107.14237,12.26806
53,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.02024,12.14603
54,1,337,24.700000762939453,9.699999809265137,17.200000762939453,44.83000183105469,10.3100004196167,107.08486,12.21606
55,1,508,23.799999237060547,9.800000190734863,16.100000381469727,41.79999923706055,10.579999923706055,107.14884,12.27721
56,1,319,25,9.800000190734863,17.299999237060547,24.530000686645508,11.0600004196167,106.95202,12.45653
57,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.07865,12.33073
58,1,644,23.100000381469727,10,15.300000190734863,32.689998626708984,10.930000305175781,107.0851,12.40142
59,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.95388,12.39363
60,1,123,26.200000762939453,9.600000381469727,18.600000381469727,6.610000133514404,12.510000228881836,106.70671,12.39541
61,1,323,24.799999237060547,9.699999809265137,17.299999237060547,39.04999923706055,10.489999771118164,107.01682,12.21719
62,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.077,12.39171
63,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.02321,12.33852
64,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.83488,12.33745
65,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89531,12.33206
66,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.95221,12.33351
67,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.88939,12.33184
68,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.8355,12.33505
69,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.02023,12.34046
70,1,243,25.399999618530273,9.699999809265137,17.799999237060547,26.959999084472656,10.9399995803833,106.95461,12.33158
71,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95905,12.14744
72,1,149,26,9.600000381469727,18.399999618530273,10.5600004196167,12.100000381469727,106.82914,12.34129
73,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.8975,12.34104
74,1,149,26,9.600000381469727,18.399999618530273,10.5600004196167,12.100000381469727,106.83016,12.3412
75,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.02271,12.33104
76,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95239,12.08554
77,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95887,12.15603
78,1,466,24.200000762939453,9.899999618530273,16.299999237060547,27.790000915527344,11.020000457763672,107.01461,12.45898
79,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95776,12.14679
80,1,143,25.5,9,18.5,12.970000267028809,11.789999961853027,107.415998,11.512802
81,1,150,25.5,8.800000190734863,18.5,21.68000030517578,11.479999542236328,107.433224,11.467579
82,1,301,24.600000381469727,8.899999618530273,17.5,44.150001525878906,10.170000076293945,107.575058,11.463127
83,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89755,12.27047
84,1,243,25.399999618530273,9.699999809265137,17.799999237060547,26.959999084472656,10.9399995803833,106.95238,12.27834
85,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89179,12.27967
86,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.01909,12.34058
87,1,208,25.5,9.600000381469727,18,23.489999771118164,11,106.95074,12.21199
88,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89804,12.27288
89,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.01621,12.33106
90,1,208,25.5,9.600000381469727,18,23.489999771118164,11,106.95967,12.21724
91,1,149,26,9.600000381469727,18.399999618530273,10.5600004196167,12.100000381469727,106.82604,12.33437
92,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.892,12.33105
93,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.83419,12.33224
94,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.02406,12.33965
95,1,397,24,9,16.899999618530273,78.79000091552734,8.9399995803833,107.585791,11.42468
96,1,466,24.200000762939453,9.899999618530273,16.299999237060547,27.790000915527344,11.020000457763672,107.02092,12.45415
97,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.95195,12.39813
98,1,466,24.200000762939453,9.899999618530273,16.299999237060547,27.790000915527344,11.020000457763672,107.02397,12.46307
99,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.95648,12.40225
100,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.01467,12.39267
101,1,154,25.399999618530273,8.899999618530273,18.5,12.6899995803833,11.859999656677246,107.362518,11.474642
102,1,154,25.399999618530273,8.899999618530273,18.5,12.6899995803833,11.859999656677246,107.362518,11.474642
103,1,154,25.399999618530273,8.899999618530273,18.5,12.6899995803833,11.859999656677246,107.362518,11.474642
104,1,150,25.5,8.800000190734863,18.5,21.68000030517578,11.479999542236328,107.443576,11.444516
105,1,130,26.200000762939453,9.699999809265137,18.5,5.679999828338623,12.649999618530273,106.7067,12.4567
106,1,323,24.799999237060547,9.699999809265137,17.299999237060547,39.04999923706055,10.489999771118164,107.0139,12.21764
107,1,508,23.799999237060547,9.800000190734863,16.100000381469727,41.79999923706055,10.579999923706055,107.14041,12.26858
108,1,508,23.799999237060547,9.800000190734863,16.100000381469727,41.79999923706055,10.579999923706055,107.1393,12.27526
109,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.08071,12.26855
110,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95165,12.0848
111,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95262,12.09321
112,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.01263,12.15523
113,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.01395,12.27584
114,1,337,24.700000762939453,9.699999809265137,17.200000762939453,44.83000183105469,10.3100004196167,107.08488,12.21616
115,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.01317,12.14823
116,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.02326,12.27288
117,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.01439,12.27284
118,1,508,23.799999237060547,9.800000190734863,16.100000381469727,41.79999923706055,10.579999923706055,107.14896,12.27704
119,1,319,25,9.800000190734863,17.299999237060547,24.530000686645508,11.0600004196167,106.95258,12.46355
120,1,323,24.799999237060547,9.699999809265137,17.299999237060547,39.04999923706055,10.489999771118164,107.07653,12.21302
121,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.89666,12.34043
122,1,91,26.5,9.699999809265137,18.899999618530273,3.509999990463257,13.199999809265137,106.57936,12.34269
123,1,149,26,9.600000381469727,18.399999618530273,10.5600004196167,12.100000381469727,106.82614,12.33789
124,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.8929,12.45572
125,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.95221,12.39571
126,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.83485,12.45518
127,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.89835,12.39616
128,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.02022,12.3304
129,1,99,26.5,9.699999809265137,18.700000762939453,4.550000190734863,12.619999885559082,106.64348,12.52819
130,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.89318,12.45493
131,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.82902,12.46411
132,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.95543,12.39234
133,1,147,25.899999618530273,9.600000381469727,18.399999618530273,11.40999984741211,11.979999542236328,106.89726,12.21619
134,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89631,12.33202
135,1,243,25.399999618530273,9.699999809265137,17.799999237060547,26.959999084472656,10.9399995803833,106.95165,12.27814
136,1,102,26.399999618530273,9.699999809265137,18.700000762939453,4.909999847412109,12.9399995803833,106.6412,12.3408
137,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.83263,12.45525
138,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89812,12.27755
139,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.08163,12.33024
140,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.96193,12.33755
141,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.0221,12.1541
142,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95027,12.15403
143,1,323,24.799999237060547,9.699999809265137,17.299999237060547,39.04999923706055,10.489999771118164,107.01393,12.21177
144,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95874,12.15421
145,1,208,25.5,9.600000381469727,18,23.489999771118164,11,106.95857,12.21725
146,1,337,24.700000762939453,9.699999809265137,17.200000762939453,44.83000183105469,10.3100004196167,107.163081,12.212735
147,1,397,24,9,16.899999618530273,78.79000091552734,8.9399995803833,107.599599,11.445803
148,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95134,12.15561
149,1,337,24.700000762939453,9.699999809265137,17.200000762939453,44.83000183105469,10.3100004196167,107.08431,12.21631
150,1,243,25.399999618530273,9.699999809265137,17.799999237060547,26.959999084472656,10.9399995803833,106.95426,12.27874
151,1,323,24.799999237060547,9.699999809265137,17.299999237060547,39.04999923706055,10.489999771118164,107.08184,12.20674
152,1,243,25.399999618530273,9.699999809265137,17.799999237060547,26.959999084472656,10.9399995803833,106.95126,12.27842
153,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89322,12.27068
154,1,149,26,9.600000381469727,18.399999618530273,10.5600004196167,12.100000381469727,106.77422,12.40006
155,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.9522,12.39392
156,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.89941,12.45789
157,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.95314,12.40258
158,1,319,25,9.800000190734863,17.299999237060547,24.530000686645508,11.0600004196167,106.95264,12.46034
159,1,466,24.200000762939453,9.899999618530273,16.299999237060547,27.790000915527344,11.020000457763672,107.01454,12.46036
160,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89471,12.33161
161,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.96072,12.33511
162,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.07885,12.33082
163,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89674,12.33176
164,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89557,12.33178
165,1,323,24.799999237060547,9.699999809265137,17.299999237060547,39.04999923706055,10.489999771118164,107.01339,12.21641
166,1,323,24.799999237060547,9.699999809265137,17.299999237060547,39.04999923706055,10.489999771118164,107.02154,12.20806
167,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.01378,12.2751
168,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.08199,12.33997
169,1,337,24.700000762939453,9.699999809265137,17.200000762939453,44.83000183105469,10.3100004196167,107.08513,12.20895
170,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95021,12.1543
171,1,323,24.799999237060547,9.699999809265137,17.299999237060547,39.04999923706055,10.489999771118164,107.07664,12.20776
172,1,323,24.799999237060547,9.699999809265137,17.299999237060547,39.04999923706055,10.489999771118164,107.02009,12.21717
173,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.01704,12.27751
174,1,208,25.5,9.600000381469727,18,23.489999771118164,11,106.95012,12.21064
175,1,208,25.5,9.600000381469727,18,23.489999771118164,11,106.95967,12.21728
176,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.02037,12.15521
177,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.08245,12.26857
178,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.02046,12.14707
179,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.08085,12.40116
180,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.01313,12.15463
181,1,208,25.5,9.600000381469727,18,23.489999771118164,11,106.95103,12.20863
182,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.01757,12.15541
183,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.0182,12.14637
184,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.01895,12.15441
185,1,208,25.5,9.600000381469727,18,23.489999771118164,11,106.95919,12.21005
186,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89763,12.27543
187,1,149,26,9.600000381469727,18.399999618530273,10.5600004196167,12.100000381469727,106.82929,12.40322
188,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.08145,12.26822
189,1,243,25.399999618530273,9.699999809265137,17.799999237060547,26.959999084472656,10.9399995803833,106.95471,12.27876
190,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89542,12.33221
191,1,149,26,9.600000381469727,18.399999618530273,10.5600004196167,12.100000381469727,106.82631,12.40277
192,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.8893,12.33357
193,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.0155,12.26951
194,1,243,25.399999618530273,9.699999809265137,17.799999237060547,26.959999084472656,10.9399995803833,106.95304,12.33169
195,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.89684,12.39421
196,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.83676,12.40002
197,1,266,25.299999237060547,9.800000190734863,17.5,17.75,11.5,106.95593,12.51642
198,1,319,25,9.800000190734863,17.299999237060547,24.530000686645508,11.0600004196167,106.96142999999999,12.46334
199,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.83596,12.45929
200,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.83131,12.45552
201,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.96021,12.33982
202,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.83184,12.45541
203,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.0156,12.33083
204,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.02347,12.33773
205,1,495,24,9.899999618530273,16.200000762939453,31.389999389648438,10.680000305175781,107.0219,12.34012
206,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.76524,12.46009
207,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.83631,12.46212
208,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.76581,12.45613
209,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.77358,12.46324
210,1,466,24.200000762939453,9.899999618530273,16.299999237060547,27.790000915527344,11.020000457763672,107.01498,12.45793
211,1,149,26,9.600000381469727,18.399999618530273,10.5600004196167,12.100000381469727,106.82599,12.33736
212,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.83414,12.45538
213,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.83463,12.33639
214,1,206,25.5,9.600000381469727,18,20.3700008392334,11.25,106.95895,12.15465
215,1,466,24.200000762939453,9.899999618530273,16.299999237060547,27.790000915527344,11.020000457763672,107.02037,12.45432
216,1,323,24.799999237060547,9.699999809265137,17.299999237060547,39.04999923706055,10.489999771118164,107.01793,12.20788
217,1,156,26,9.600000381469727,18.299999237060547,9.289999961853027,12.210000038146973,106.82628,12.45534
218,1,269,25.100000381469727,9.600000381469727,17.600000381469727,27.329999923706055,10.890000343322754,107.02166,12.15159
219,1,205,25.700000762939453,9.699999809265137,18,14.15999984741211,11.550000190734863,106.83419,12.46441
220,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.01427,12.27369
221,1,147,25.899999618530273,9.600000381469727,18.399999618530273,11.40999984741211,11.979999542236328,106.89334,12.20904
222,1,348,24.799999237060547,9.800000190734863,17.100000381469727,28.209999084472656,10.779999732971191,106.9609,12.33405
223,1,147,25.899999618530273,9.600000381469727,18.399999618530273,11.40999984741211,11.979999542236328,106.89745,12.22015
224,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.89824,12.33517
225,1,177,25.799999237060547,9.600000381469727,18.200000762939453,16.049999237060547,11.539999961853027,106.89767,12.27402
226,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.01476,12.27265
227,1,243,25.399999618530273,9.699999809265137,17.799999237060547,26.959999084472656,10.9399995803833,106.96112,12.33307
228,1,87,25.899999618530273,9,19.100000381469727,8.6899995803833,12.270000457763672,107.0625,11.380883
229,1,266,25.299999237060547,9.800000190734863,17.5,17.75,11.5,106.95301,12.51673
230,1,233,25.5,9.699999809265137,17.799999237060547,19.170000076293945,11.34000015258789,106.89826,12.39464
231,1,266,25.299999237060547,9.800000190734863,17.5,17.75,11.5,106.95273,12.51681
232,1,266,25.299999237060547,9.800000190734863,17.5,17.75,11.5,106.95236,12.52557
233,1,466,24.200000762939453,9.899999618530273,16.299999237060547,27.790000915527344,11.020000457763672,107.0152,12.45528
234,1,405,24.399999618530273,9.800000190734863,16.799999237060547,33.2400016784668,10.420000076293945,107.0831,12.26836
235,1,508,23.799999237060547,9.800000190734863,16.100000381469727,41.79999923706055,10.579999923706055,107.08571,12.27592
236,0,689,22.399999618530273,9.5,15,48.470001220703125,10.0600004196167,107.87499999999967,11.875
237,0,497,23.600000381469727,9.600000381469727,16.200000762939453,24.020000457763672,11.149999618530273,107.37499999999967,11.875
238,0,85,26.100000381469727,9.300000190734863,18.899999618530273,9.40999984741211,12.109999656677246,106.79166666666633,11.708333333333366
239,0,399,24,9.199999809265137,16.799999237060547,65.51000213623047,9.460000038146973,107.54166666666633,11.625
240,0,312,24.600000381469727,8.600000381469727,17.600000381469727,58.5,9.609999656677246,107.79166666666633,11.208333333333366
241,0,204,25.799999237060547,9.699999809265137,17.899999618530273,9.579999923706055,12.15999984741211,106.87499999999967,12.708333333333366
242,0,85,26.299999237060547,9.399999618530273,19.100000381469727,10.390000343322754,12.0600004196167,106.54166666666633,11.7916666666667
243,0,22,26.600000381469727,8.600000381469727,20.100000381469727,8.819999694824219,12.449999809265137,106.958333333333,11.0416666666667
244,0,859,21.299999237060547,9.600000381469727,13.699999809265137,13.460000038146973,11.84000015258789,107.79166666666633,11.625
245,0,50,26.299999237060547,9.100000381469727,19.299999237060547,2.9100000858306885,13.319999694824219,106.62499999999967,11.375
246,0,262,25.399999618530273,9.800000190734863,17.399999618530273,15.079999923706055,12.09000015258789,106.958333333333,12.7916666666667
247,0,63,26.100000381469727,8.699999809265137,19.5,3.0799999237060547,12.859999656677246,107.12499999999967,11.208333333333366
